AreaCode,AreaName,Livestock_Type_Code,Livestock_Type,ParamName,ParamValue,Units
170,Peru,1016,Goats,TAM,30,kg/animal
170,Peru,1096,Horses,TAM,238,kg/animal
170,Peru,1107,Asses,TAM,130,kg/animal
170,Peru,1110,Mules,TAM,130,kg/animal
170,Peru,1126,Camels,TAM,217,kg/animal
170,Peru,1177,Llamas,TAM,120,kg/animal
171,Philippines,960,"Cattle, dairy",TAM,350,kg/animal
171,Philippines,961,"Cattle, non-dairy",TAM,319,kg/animal
171,Philippines,946,Buffalo,TAM,380,kg/animal
171,Philippines,1049,"Swine, market",TAM,28,kg/animal
171,Philippines,1051,"Swine, breeding",TAM,28,kg/animal
171,Philippines,1052,"Chicken, layers",TAM,1.8,kg/animal
171,Philippines,1053,"Chicken, broilers",TAM,0.9,kg/animal
171,Philippines,1068,Ducks,TAM,2.7,kg/animal
171,Philippines,1079,Turkeys,TAM,6.8,kg/animal
171,Philippines,976,Sheep,TAM,28,kg/animal
171,Philippines,1016,Goats,TAM,30,kg/animal
171,Philippines,1096,Horses,TAM,238,kg/animal
171,Philippines,1107,Asses,TAM,130,kg/animal
171,Philippines,1110,Mules,TAM,130,kg/animal
171,Philippines,1126,Camels,TAM,217,kg/animal
171,Philippines,1177,Llamas,TAM,120,kg/animal
172,Pitcairn Islands,960,"Cattle, dairy",TAM,500,kg/animal
172,Pitcairn Islands,961,"Cattle, non-dairy",TAM,330,kg/animal
172,Pitcairn Islands,946,Buffalo,TAM,380,kg/animal
172,Pitcairn Islands,1049,"Swine, market",TAM,45,kg/animal
172,Pitcairn Islands,1051,"Swine, breeding",TAM,180,kg/animal
172,Pitcairn Islands,1052,"Chicken, layers",TAM,1.8,kg/animal
172,Pitcairn Islands,1053,"Chicken, broilers",TAM,0.9,kg/animal
172,Pitcairn Islands,1068,Ducks,TAM,2.7,kg/animal
172,Pitcairn Islands,1079,Turkeys,TAM,6.8,kg/animal
172,Pitcairn Islands,976,Sheep,TAM,28,kg/animal
172,Pitcairn Islands,1016,Goats,TAM,30,kg/animal
172,Pitcairn Islands,1096,Horses,TAM,238,kg/animal
172,Pitcairn Islands,1107,Asses,TAM,130,kg/animal
172,Pitcairn Islands,1110,Mules,TAM,130,kg/animal
172,Pitcairn Islands,1126,Camels,TAM,217,kg/animal
172,Pitcairn Islands,1177,Llamas,TAM,120,kg/animal
173,Poland,960,"Cattle, dairy",TAM,550,kg/animal
173,Poland,961,"Cattle, non-dairy",TAM,391,kg/animal
173,Poland,946,Buffalo,TAM,380,kg/animal
173,Poland,1049,"Swine, market",TAM,50,kg/animal
173,Poland,1051,"Swine, breeding",TAM,180,kg/animal
173,Poland,1052,"Chicken, layers",TAM,1.8,kg/animal
173,Poland,1053,"Chicken, broilers",TAM,0.9,kg/animal
173,Poland,1068,Ducks,TAM,2.7,kg/animal
173,Poland,1079,Turkeys,TAM,6.8,kg/animal
173,Poland,976,Sheep,TAM,48.5,kg/animal
173,Poland,1016,Goats,TAM,38.5,kg/animal
173,Poland,1096,Horses,TAM,377,kg/animal
173,Poland,1107,Asses,TAM,130,kg/animal
173,Poland,1110,Mules,TAM,130,kg/animal
173,Poland,1126,Camels,TAM,217,kg/animal
173,Poland,1177,Llamas,TAM,120,kg/animal
174,Portugal,960,"Cattle, dairy",TAM,600,kg/animal
174,Portugal,961,"Cattle, non-dairy",TAM,420,kg/animal
174,Portugal,946,Buffalo,TAM,380,kg/animal
174,Portugal,1049,"Swine, market",TAM,50,kg/animal
174,Portugal,1051,"Swine, breeding",TAM,198,kg/animal
174,Portugal,1052,"Chicken, layers",TAM,1.8,kg/animal
174,Portugal,1053,"Chicken, broilers",TAM,0.9,kg/animal
174,Portugal,1068,Ducks,TAM,2.7,kg/animal
174,Portugal,1079,Turkeys,TAM,6.8,kg/animal
174,Portugal,976,Sheep,TAM,48.5,kg/animal
174,Portugal,1016,Goats,TAM,38.5,kg/animal
174,Portugal,1096,Horses,TAM,377,kg/animal
174,Portugal,1107,Asses,TAM,130,kg/animal
174,Portugal,1110,Mules,TAM,130,kg/animal
174,Portugal,1126,Camels,TAM,217,kg/animal
174,Portugal,1177,Llamas,TAM,120,kg/animal
175,Guinea-Bissau,960,"Cattle, dairy",TAM,275,kg/animal
175,Guinea-Bissau,961,"Cattle, non-dairy",TAM,173,kg/animal
175,Guinea-Bissau,946,Buffalo,TAM,380,kg/animal
175,Guinea-Bissau,1049,"Swine, market",TAM,28,kg/animal
175,Guinea-Bissau,1051,"Swine, breeding",TAM,28,kg/animal
175,Guinea-Bissau,1052,"Chicken, layers",TAM,1.8,kg/animal
175,Guinea-Bissau,1053,"Chicken, broilers",TAM,0.9,kg/animal
175,Guinea-Bissau,1068,Ducks,TAM,2.7,kg/animal
175,Guinea-Bissau,1079,Turkeys,TAM,6.8,kg/animal
175,Guinea-Bissau,976,Sheep,TAM,28,kg/animal
175,Guinea-Bissau,1016,Goats,TAM,30,kg/animal
175,Guinea-Bissau,1096,Horses,TAM,238,kg/animal
175,Guinea-Bissau,1107,Asses,TAM,130,kg/animal
175,Guinea-Bissau,1110,Mules,TAM,130,kg/animal
175,Guinea-Bissau,1126,Camels,TAM,217,kg/animal
175,Guinea-Bissau,1177,Llamas,TAM,120,kg/animal
176,Timor-Leste,960,"Cattle, dairy",TAM,350,kg/animal
176,Timor-Leste,961,"Cattle, non-dairy",TAM,319,kg/animal
176,Timor-Leste,946,Buffalo,TAM,380,kg/animal
176,Timor-Leste,1049,"Swine, market",TAM,28,kg/animal
176,Timor-Leste,1051,"Swine, breeding",TAM,28,kg/animal
176,Timor-Leste,1052,"Chicken, layers",TAM,1.8,kg/animal
176,Timor-Leste,1053,"Chicken, broilers",TAM,0.9,kg/animal
176,Timor-Leste,1068,Ducks,TAM,2.7,kg/animal
176,Timor-Leste,1079,Turkeys,TAM,6.8,kg/animal
176,Timor-Leste,976,Sheep,TAM,28,kg/animal
176,Timor-Leste,1016,Goats,TAM,30,kg/animal
176,Timor-Leste,1096,Horses,TAM,238,kg/animal
176,Timor-Leste,1107,Asses,TAM,130,kg/animal
176,Timor-Leste,1110,Mules,TAM,130,kg/animal
176,Timor-Leste,1126,Camels,TAM,217,kg/animal
176,Timor-Leste,1177,Llamas,TAM,120,kg/animal
177,Puerto Rico,960,"Cattle, dairy",TAM,400,kg/animal
177,Puerto Rico,961,"Cattle, non-dairy",TAM,305,kg/animal
177,Puerto Rico,946,Buffalo,TAM,380,kg/animal
177,Puerto Rico,1049,"Swine, market",TAM,28,kg/animal
177,Puerto Rico,1051,"Swine, breeding",TAM,28,kg/animal
177,Puerto Rico,1052,"Chicken, layers",TAM,1.8,kg/animal
177,Puerto Rico,1053,"Chicken, broilers",TAM,0.9,kg/animal
177,Puerto Rico,1068,Ducks,TAM,2.7,kg/animal
177,Puerto Rico,1079,Turkeys,TAM,6.8,kg/animal
177,Puerto Rico,976,Sheep,TAM,28,kg/animal
177,Puerto Rico,1016,Goats,TAM,30,kg/animal
177,Puerto Rico,1096,Horses,TAM,238,kg/animal
177,Puerto Rico,1107,Asses,TAM,130,kg/animal
177,Puerto Rico,1110,Mules,TAM,130,kg/animal
177,Puerto Rico,1126,Camels,TAM,217,kg/animal
177,Puerto Rico,1177,Llamas,TAM,120,kg/animal
178,Eritrea,960,"Cattle, dairy",TAM,275,kg/animal
178,Eritrea,961,"Cattle, non-dairy",TAM,173,kg/animal
178,Eritrea,946,Buffalo,TAM,380,kg/animal
178,Eritrea,1049,"Swine, market",TAM,28,kg/animal
178,Eritrea,1051,"Swine, breeding",TAM,28,kg/animal
178,Eritrea,1052,"Chicken, layers",TAM,1.8,kg/animal
178,Eritrea,1053,"Chicken, broilers",TAM,0.9,kg/animal
178,Eritrea,1068,Ducks,TAM,2.7,kg/animal
178,Eritrea,1079,Turkeys,TAM,6.8,kg/animal
178,Eritrea,976,Sheep,TAM,28,kg/animal
178,Eritrea,1016,Goats,TAM,30,kg/animal
178,Eritrea,1096,Horses,TAM,238,kg/animal
178,Eritrea,1107,Asses,TAM,130,kg/animal
178,Eritrea,1110,Mules,TAM,130,kg/animal
178,Eritrea,1126,Camels,TAM,217,kg/animal
178,Eritrea,1177,Llamas,TAM,120,kg/animal
179,Qatar,960,"Cattle, dairy",TAM,275,kg/animal
179,Qatar,961,"Cattle, non-dairy",TAM,173,kg/animal
179,Qatar,946,Buffalo,TAM,380,kg/animal
179,Qatar,1049,"Swine, market",TAM,28,kg/animal
179,Qatar,1051,"Swine, breeding",TAM,28,kg/animal
179,Qatar,1052,"Chicken, layers",TAM,1.8,kg/animal
179,Qatar,1053,"Chicken, broilers",TAM,0.9,kg/animal
179,Qatar,1068,Ducks,TAM,2.7,kg/animal
179,Qatar,1079,Turkeys,TAM,6.8,kg/animal
179,Qatar,976,Sheep,TAM,28,kg/animal
179,Qatar,1016,Goats,TAM,30,kg/animal
179,Qatar,1096,Horses,TAM,238,kg/animal
179,Qatar,1107,Asses,TAM,130,kg/animal
179,Qatar,1110,Mules,TAM,130,kg/animal
179,Qatar,1126,Camels,TAM,217,kg/animal
179,Qatar,1177,Llamas,TAM,120,kg/animal
180,Palau,960,"Cattle, dairy",TAM,500,kg/animal
180,Palau,961,"Cattle, non-dairy",TAM,330,kg/animal
180,Palau,946,Buffalo,TAM,380,kg/animal
180,Palau,1049,"Swine, market",TAM,45,kg/animal
180,Palau,1051,"Swine, breeding",TAM,180,kg/animal
180,Palau,1052,"Chicken, layers",TAM,1.8,kg/animal
180,Palau,1053,"Chicken, broilers",TAM,0.9,kg/animal
180,Palau,1068,Ducks,TAM,2.7,kg/animal
180,Palau,1079,Turkeys,TAM,6.8,kg/animal
180,Palau,976,Sheep,TAM,28,kg/animal
180,Palau,1016,Goats,TAM,30,kg/animal
180,Palau,1096,Horses,TAM,238,kg/animal
180,Palau,1107,Asses,TAM,130,kg/animal
180,Palau,1110,Mules,TAM,130,kg/animal
180,Palau,1126,Camels,TAM,217,kg/animal
180,Palau,1177,Llamas,TAM,120,kg/animal
181,Zimbabwe,960,"Cattle, dairy",TAM,275,kg/animal
181,Zimbabwe,961,"Cattle, non-dairy",TAM,173,kg/animal
181,Zimbabwe,946,Buffalo,TAM,380,kg/animal
181,Zimbabwe,1049,"Swine, market",TAM,28,kg/animal
181,Zimbabwe,1051,"Swine, breeding",TAM,28,kg/animal
181,Zimbabwe,1052,"Chicken, layers",TAM,1.8,kg/animal
181,Zimbabwe,1053,"Chicken, broilers",TAM,0.9,kg/animal
181,Zimbabwe,1068,Ducks,TAM,2.7,kg/animal
181,Zimbabwe,1079,Turkeys,TAM,6.8,kg/animal
181,Zimbabwe,976,Sheep,TAM,28,kg/animal
181,Zimbabwe,1016,Goats,TAM,30,kg/animal
181,Zimbabwe,1096,Horses,TAM,238,kg/animal
181,Zimbabwe,1107,Asses,TAM,130,kg/animal
181,Zimbabwe,1110,Mules,TAM,130,kg/animal
181,Zimbabwe,1126,Camels,TAM,217,kg/animal
181,Zimbabwe,1177,Llamas,TAM,120,kg/animal
182,Réunion,960,"Cattle, dairy",TAM,275,kg/animal
182,Réunion,961,"Cattle, non-dairy",TAM,173,kg/animal
182,Réunion,946,Buffalo,TAM,380,kg/animal
182,Réunion,1049,"Swine, market",TAM,28,kg/animal
182,Réunion,1051,"Swine, breeding",TAM,28,kg/animal
182,Réunion,1052,"Chicken, layers",TAM,1.8,kg/animal
182,Réunion,1053,"Chicken, broilers",TAM,0.9,kg/animal
182,Réunion,1068,Ducks,TAM,2.7,kg/animal
182,Réunion,1079,Turkeys,TAM,6.8,kg/animal
182,Réunion,976,Sheep,TAM,28,kg/animal
182,Réunion,1016,Goats,TAM,30,kg/animal
182,Réunion,1096,Horses,TAM,238,kg/animal
182,Réunion,1107,Asses,TAM,130,kg/animal
182,Réunion,1110,Mules,TAM,130,kg/animal
182,Réunion,1126,Camels,TAM,217,kg/animal
182,Réunion,1177,Llamas,TAM,120,kg/animal
183,Romania,960,"Cattle, dairy",TAM,550,kg/animal
183,Romania,961,"Cattle, non-dairy",TAM,391,kg/animal
183,Romania,946,Buffalo,TAM,380,kg/animal
183,Romania,1049,"Swine, market",TAM,50,kg/animal
183,Romania,1051,"Swine, breeding",TAM,180,kg/animal
183,Romania,1052,"Chicken, layers",TAM,1.8,kg/animal
183,Romania,1053,"Chicken, broilers",TAM,0.9,kg/animal
183,Romania,1068,Ducks,TAM,2.7,kg/animal
183,Romania,1079,Turkeys,TAM,6.8,kg/animal
183,Romania,976,Sheep,TAM,48.5,kg/animal
183,Romania,1016,Goats,TAM,38.5,kg/animal
183,Romania,1096,Horses,TAM,377,kg/animal
183,Romania,1107,Asses,TAM,130,kg/animal
183,Romania,1110,Mules,TAM,130,kg/animal
183,Romania,1126,Camels,TAM,217,kg/animal
183,Romania,1177,Llamas,TAM,120,kg/animal
184,Rwanda,960,"Cattle, dairy",TAM,275,kg/animal
184,Rwanda,961,"Cattle, non-dairy",TAM,173,kg/animal
184,Rwanda,946,Buffalo,TAM,380,kg/animal
184,Rwanda,1049,"Swine, market",TAM,28,kg/animal
184,Rwanda,1051,"Swine, breeding",TAM,28,kg/animal
184,Rwanda,1052,"Chicken, layers",TAM,1.8,kg/animal
184,Rwanda,1053,"Chicken, broilers",TAM,0.9,kg/animal
184,Rwanda,1068,Ducks,TAM,2.7,kg/animal
184,Rwanda,1079,Turkeys,TAM,6.8,kg/animal
184,Rwanda,976,Sheep,TAM,28,kg/animal
184,Rwanda,1016,Goats,TAM,30,kg/animal
184,Rwanda,1096,Horses,TAM,238,kg/animal
184,Rwanda,1107,Asses,TAM,130,kg/animal
184,Rwanda,1110,Mules,TAM,130,kg/animal
184,Rwanda,1126,Camels,TAM,217,kg/animal
184,Rwanda,1177,Llamas,TAM,120,kg/animal
185,Russian Federation,960,"Cattle, dairy",TAM,550,kg/animal
185,Russian Federation,961,"Cattle, non-dairy",TAM,391,kg/animal
185,Russian Federation,946,Buffalo,TAM,380,kg/animal
185,Russian Federation,1049,"Swine, market",TAM,50,kg/animal
185,Russian Federation,1051,"Swine, breeding",TAM,180,kg/animal
185,Russian Federation,1052,"Chicken, layers",TAM,1.8,kg/animal
185,Russian Federation,1053,"Chicken, broilers",TAM,0.9,kg/animal
185,Russian Federation,1068,Ducks,TAM,2.7,kg/animal
185,Russian Federation,1079,Turkeys,TAM,6.8,kg/animal
185,Russian Federation,976,Sheep,TAM,48.5,kg/animal
185,Russian Federation,1016,Goats,TAM,38.5,kg/animal
185,Russian Federation,1096,Horses,TAM,377,kg/animal
185,Russian Federation,1107,Asses,TAM,130,kg/animal
185,Russian Federation,1110,Mules,TAM,130,kg/animal
185,Russian Federation,1126,Camels,TAM,217,kg/animal
185,Russian Federation,1177,Llamas,TAM,120,kg/animal
186,Serbia and Montenegro,960,"Cattle, dairy",TAM,600,kg/animal
186,Serbia and Montenegro,961,"Cattle, non-dairy",TAM,420,kg/animal
186,Serbia and Montenegro,946,Buffalo,TAM,380,kg/animal
186,Serbia and Montenegro,1049,"Swine, market",TAM,50,kg/animal
186,Serbia and Montenegro,1051,"Swine, breeding",TAM,198,kg/animal
186,Serbia and Montenegro,1052,"Chicken, layers",TAM,1.8,kg/animal
186,Serbia and Montenegro,1053,"Chicken, broilers",TAM,0.9,kg/animal
186,Serbia and Montenegro,1068,Ducks,TAM,2.7,kg/animal
186,Serbia and Montenegro,1079,Turkeys,TAM,6.8,kg/animal
186,Serbia and Montenegro,976,Sheep,TAM,48.5,kg/animal
186,Serbia and Montenegro,1016,Goats,TAM,38.5,kg/animal
186,Serbia and Montenegro,1096,Horses,TAM,377,kg/animal
186,Serbia and Montenegro,1107,Asses,TAM,130,kg/animal
186,Serbia and Montenegro,1110,Mules,TAM,130,kg/animal
186,Serbia and Montenegro,1126,Camels,TAM,217,kg/animal
186,Serbia and Montenegro,1177,Llamas,TAM,120,kg/animal
187,"Saint Helena, Ascension and Tristan da Cunha",960,"Cattle, dairy",TAM,275,kg/animal
187,"Saint Helena, Ascension and Tristan da Cunha",961,"Cattle, non-dairy",TAM,173,kg/animal
187,"Saint Helena, Ascension and Tristan da Cunha",946,Buffalo,TAM,380,kg/animal
187,"Saint Helena, Ascension and Tristan da Cunha",1049,"Swine, market",TAM,28,kg/animal
187,"Saint Helena, Ascension and Tristan da Cunha",1051,"Swine, breeding",TAM,28,kg/animal
187,"Saint Helena, Ascension and Tristan da Cunha",1052,"Chicken, layers",TAM,1.8,kg/animal
187,"Saint Helena, Ascension and Tristan da Cunha",1053,"Chicken, broilers",TAM,0.9,kg/animal
187,"Saint Helena, Ascension and Tristan da Cunha",1068,Ducks,TAM,2.7,kg/animal
187,"Saint Helena, Ascension and Tristan da Cunha",1079,Turkeys,TAM,6.8,kg/animal
187,"Saint Helena, Ascension and Tristan da Cunha",976,Sheep,TAM,28,kg/animal
187,"Saint Helena, Ascension and Tristan da Cunha",1016,Goats,TAM,30,kg/animal
187,"Saint Helena, Ascension and Tristan da Cunha",1096,Horses,TAM,238,kg/animal
187,"Saint Helena, Ascension and Tristan da Cunha",1107,Asses,TAM,130,kg/animal
187,"Saint Helena, Ascension and Tristan da Cunha",1110,Mules,TAM,130,kg/animal
187,"Saint Helena, Ascension and Tristan da Cunha",1126,Camels,TAM,217,kg/animal
187,"Saint Helena, Ascension and Tristan da Cunha",1177,Llamas,TAM,120,kg/animal
188,Saint Kitts and Nevis,960,"Cattle, dairy",TAM,400,kg/animal
188,Saint Kitts and Nevis,961,"Cattle, non-dairy",TAM,305,kg/animal
188,Saint Kitts and Nevis,946,Buffalo,TAM,380,kg/animal
188,Saint Kitts and Nevis,1049,"Swine, market",TAM,28,kg/animal
188,Saint Kitts and Nevis,1051,"Swine, breeding",TAM,28,kg/animal
188,Saint Kitts and Nevis,1052,"Chicken, layers",TAM,1.8,kg/animal
188,Saint Kitts and Nevis,1053,"Chicken, broilers",TAM,0.9,kg/animal
188,Saint Kitts and Nevis,1068,Ducks,TAM,2.7,kg/animal
188,Saint Kitts and Nevis,1079,Turkeys,TAM,6.8,kg/animal
188,Saint Kitts and Nevis,976,Sheep,TAM,28,kg/animal
188,Saint Kitts and Nevis,1016,Goats,TAM,30,kg/animal
188,Saint Kitts and Nevis,1096,Horses,TAM,238,kg/animal
188,Saint Kitts and Nevis,1107,Asses,TAM,130,kg/animal
188,Saint Kitts and Nevis,1110,Mules,TAM,130,kg/animal
188,Saint Kitts and Nevis,1126,Camels,TAM,217,kg/animal
188,Saint Kitts and Nevis,1177,Llamas,TAM,120,kg/animal
189,Saint Lucia,960,"Cattle, dairy",TAM,400,kg/animal
189,Saint Lucia,961,"Cattle, non-dairy",TAM,305,kg/animal
189,Saint Lucia,946,Buffalo,TAM,380,kg/animal
189,Saint Lucia,1049,"Swine, market",TAM,28,kg/animal
189,Saint Lucia,1051,"Swine, breeding",TAM,28,kg/animal
189,Saint Lucia,1052,"Chicken, layers",TAM,1.8,kg/animal
189,Saint Lucia,1053,"Chicken, broilers",TAM,0.9,kg/animal
189,Saint Lucia,1068,Ducks,TAM,2.7,kg/animal
189,Saint Lucia,1079,Turkeys,TAM,6.8,kg/animal
189,Saint Lucia,976,Sheep,TAM,28,kg/animal
189,Saint Lucia,1016,Goats,TAM,30,kg/animal
189,Saint Lucia,1096,Horses,TAM,238,kg/animal
189,Saint Lucia,1107,Asses,TAM,130,kg/animal
189,Saint Lucia,1110,Mules,TAM,130,kg/animal
189,Saint Lucia,1126,Camels,TAM,217,kg/animal
189,Saint Lucia,1177,Llamas,TAM,120,kg/animal
190,Saint Pierre and Miquelon,960,"Cattle, dairy",TAM,604,kg/animal
190,Saint Pierre and Miquelon,961,"Cattle, non-dairy",TAM,389,kg/animal
190,Saint Pierre and Miquelon,946,Buffalo,TAM,380,kg/animal
190,Saint Pierre and Miquelon,1049,"Swine, market",TAM,46,kg/animal
190,Saint Pierre and Miquelon,1051,"Swine, breeding",TAM,198,kg/animal
190,Saint Pierre and Miquelon,1052,"Chicken, layers",TAM,1.8,kg/animal
190,Saint Pierre and Miquelon,1053,"Chicken, broilers",TAM,0.9,kg/animal
190,Saint Pierre and Miquelon,1068,Ducks,TAM,2.7,kg/animal
190,Saint Pierre and Miquelon,1079,Turkeys,TAM,6.8,kg/animal
190,Saint Pierre and Miquelon,976,Sheep,TAM,48.5,kg/animal
190,Saint Pierre and Miquelon,1016,Goats,TAM,38.5,kg/animal
190,Saint Pierre and Miquelon,1096,Horses,TAM,377,kg/animal
190,Saint Pierre and Miquelon,1107,Asses,TAM,130,kg/animal
190,Saint Pierre and Miquelon,1110,Mules,TAM,130,kg/animal
190,Saint Pierre and Miquelon,1126,Camels,TAM,217,kg/animal
190,Saint Pierre and Miquelon,1177,Llamas,TAM,120,kg/animal
191,Saint Vincent and the Grenadines,960,"Cattle, dairy",TAM,400,kg/animal
191,Saint Vincent and the Grenadines,961,"Cattle, non-dairy",TAM,305,kg/animal
191,Saint Vincent and the Grenadines,946,Buffalo,TAM,380,kg/animal
191,Saint Vincent and the Grenadines,1049,"Swine, market",TAM,28,kg/animal
191,Saint Vincent and the Grenadines,1051,"Swine, breeding",TAM,28,kg/animal
191,Saint Vincent and the Grenadines,1052,"Chicken, layers",TAM,1.8,kg/animal
191,Saint Vincent and the Grenadines,1053,"Chicken, broilers",TAM,0.9,kg/animal
191,Saint Vincent and the Grenadines,1068,Ducks,TAM,2.7,kg/animal
191,Saint Vincent and the Grenadines,1079,Turkeys,TAM,6.8,kg/animal
191,Saint Vincent and the Grenadines,976,Sheep,TAM,28,kg/animal
191,Saint Vincent and the Grenadines,1016,Goats,TAM,30,kg/animal
191,Saint Vincent and the Grenadines,1096,Horses,TAM,238,kg/animal
191,Saint Vincent and the Grenadines,1107,Asses,TAM,130,kg/animal
191,Saint Vincent and the Grenadines,1110,Mules,TAM,130,kg/animal
191,Saint Vincent and the Grenadines,1126,Camels,TAM,217,kg/animal
191,Saint Vincent and the Grenadines,1177,Llamas,TAM,120,kg/animal
192,San Marino,960,"Cattle, dairy",TAM,600,kg/animal
192,San Marino,961,"Cattle, non-dairy",TAM,420,kg/animal
192,San Marino,946,Buffalo,TAM,380,kg/animal
192,San Marino,1049,"Swine, market",TAM,50,kg/animal
192,San Marino,1051,"Swine, breeding",TAM,198,kg/animal
192,San Marino,1052,"Chicken, layers",TAM,1.8,kg/animal
192,San Marino,1053,"Chicken, broilers",TAM,0.9,kg/animal
192,San Marino,1068,Ducks,TAM,2.7,kg/animal
192,San Marino,1079,Turkeys,TAM,6.8,kg/animal
192,San Marino,976,Sheep,TAM,48.5,kg/animal
192,San Marino,1016,Goats,TAM,38.5,kg/animal
192,San Marino,1096,Horses,TAM,377,kg/animal
192,San Marino,1107,Asses,TAM,130,kg/animal
192,San Marino,1110,Mules,TAM,130,kg/animal
192,San Marino,1126,Camels,TAM,217,kg/animal
192,San Marino,1177,Llamas,TAM,120,kg/animal
193,Sao Tome and Principe,960,"Cattle, dairy",TAM,275,kg/animal
193,Sao Tome and Principe,961,"Cattle, non-dairy",TAM,173,kg/animal
193,Sao Tome and Principe,946,Buffalo,TAM,380,kg/animal
193,Sao Tome and Principe,1049,"Swine, market",TAM,28,kg/animal
193,Sao Tome and Principe,1051,"Swine, breeding",TAM,28,kg/animal
193,Sao Tome and Principe,1052,"Chicken, layers",TAM,1.8,kg/animal
193,Sao Tome and Principe,1053,"Chicken, broilers",TAM,0.9,kg/animal
193,Sao Tome and Principe,1068,Ducks,TAM,2.7,kg/animal
193,Sao Tome and Principe,1079,Turkeys,TAM,6.8,kg/animal
193,Sao Tome and Principe,976,Sheep,TAM,28,kg/animal
193,Sao Tome and Principe,1016,Goats,TAM,30,kg/animal
193,Sao Tome and Principe,1096,Horses,TAM,238,kg/animal
193,Sao Tome and Principe,1107,Asses,TAM,130,kg/animal
193,Sao Tome and Principe,1110,Mules,TAM,130,kg/animal
193,Sao Tome and Principe,1126,Camels,TAM,217,kg/animal
193,Sao Tome and Principe,1177,Llamas,TAM,120,kg/animal
194,Saudi Arabia,960,"Cattle, dairy",TAM,275,kg/animal
194,Saudi Arabia,961,"Cattle, non-dairy",TAM,173,kg/animal
194,Saudi Arabia,946,Buffalo,TAM,380,kg/animal
194,Saudi Arabia,1049,"Swine, market",TAM,28,kg/animal
194,Saudi Arabia,1051,"Swine, breeding",TAM,28,kg/animal
194,Saudi Arabia,1052,"Chicken, layers",TAM,1.8,kg/animal
194,Saudi Arabia,1053,"Chicken, broilers",TAM,0.9,kg/animal
194,Saudi Arabia,1068,Ducks,TAM,2.7,kg/animal
194,Saudi Arabia,1079,Turkeys,TAM,6.8,kg/animal
194,Saudi Arabia,976,Sheep,TAM,28,kg/animal
194,Saudi Arabia,1016,Goats,TAM,30,kg/animal
194,Saudi Arabia,1096,Horses,TAM,238,kg/animal
194,Saudi Arabia,1107,Asses,TAM,130,kg/animal
194,Saudi Arabia,1110,Mules,TAM,130,kg/animal
194,Saudi Arabia,1126,Camels,TAM,217,kg/animal
194,Saudi Arabia,1177,Llamas,TAM,120,kg/animal
195,Senegal,960,"Cattle, dairy",TAM,275,kg/animal
195,Senegal,961,"Cattle, non-dairy",TAM,173,kg/animal
195,Senegal,946,Buffalo,TAM,380,kg/animal
195,Senegal,1049,"Swine, market",TAM,28,kg/animal
195,Senegal,1051,"Swine, breeding",TAM,28,kg/animal
195,Senegal,1052,"Chicken, layers",TAM,1.8,kg/animal
195,Senegal,1053,"Chicken, broilers",TAM,0.9,kg/animal
195,Senegal,1068,Ducks,TAM,2.7,kg/animal
195,Senegal,1079,Turkeys,TAM,6.8,kg/animal
195,Senegal,976,Sheep,TAM,28,kg/animal
195,Senegal,1016,Goats,TAM,30,kg/animal
195,Senegal,1096,Horses,TAM,238,kg/animal
195,Senegal,1107,Asses,TAM,130,kg/animal
195,Senegal,1110,Mules,TAM,130,kg/animal
195,Senegal,1126,Camels,TAM,217,kg/animal
195,Senegal,1177,Llamas,TAM,120,kg/animal
196,Seychelles,960,"Cattle, dairy",TAM,275,kg/animal
196,Seychelles,961,"Cattle, non-dairy",TAM,173,kg/animal
196,Seychelles,946,Buffalo,TAM,380,kg/animal
196,Seychelles,1049,"Swine, market",TAM,28,kg/animal
196,Seychelles,1051,"Swine, breeding",TAM,28,kg/animal
196,Seychelles,1052,"Chicken, layers",TAM,1.8,kg/animal
196,Seychelles,1053,"Chicken, broilers",TAM,0.9,kg/animal
196,Seychelles,1068,Ducks,TAM,2.7,kg/animal
196,Seychelles,1079,Turkeys,TAM,6.8,kg/animal
196,Seychelles,976,Sheep,TAM,28,kg/animal
196,Seychelles,1016,Goats,TAM,30,kg/animal
196,Seychelles,1096,Horses,TAM,238,kg/animal
196,Seychelles,1107,Asses,TAM,130,kg/animal
196,Seychelles,1110,Mules,TAM,130,kg/animal
196,Seychelles,1126,Camels,TAM,217,kg/animal
196,Seychelles,1177,Llamas,TAM,120,kg/animal
